	TP53	PIK3CA	MYC	CCND1	ERBB2	PIK3R1	MAX	ITIH1	RB1	CDH1	EGFR	MCL1	MYST1	NLRC4	BRCA1	CTNNB1	PTEN	TYRP1	RNASEN	ERBB3	FOXA1	ATXN1	CDKN1B	APC	VAV2	GCN1L1	VCAN	TERT	SP1	SUPT6H	E2F1	ANKS1B	CRK	AKT1	MYB	ATM	IKBKB	CDC42	ONECUT1	CTNNA1	IREB2	MAPK14	CCNE1	ABL1	AGAP2	PDGFRB	SMAD4	RHOA	SETDB1	PRDM1	AR	MAP3K1	IGF1R	TTN	HDAC1	ESR1	GRB2	SMAD3	SOS1	MTOR	TNIK	PLCG1	GATA3	NCOR1	FYN	ITGB4	MACF1	TAF4B	SMAD2	RAC1	ERBB4	JAK1	ITGB3	SRC	NRXN1	MAPK6	NFKB1	RELN	MET	CACNA1A	MYO16	TRRAP	TNS3	DISC1	NFYC	CHD3	JUN	ITGA6	NCK1	RIF1	PAK1	JAK2	OMA1	NRCAM	IRS4	RANBP2	SIPA1L1	COL18A1	ITGB2	MAGI3	INTS4	PMS2	APOB	HSPA12A	PTPN12	HUWE1	DAB1	ITGAM	CDKN1A	PDZD2	SMAD9	CDC5L	SYNE1	MLL3	SETD7	CHGB	HGS	EPB41L1	ATN1	DST	MAP2K4	ESR2	TSC22D1	NOTCH1	TK1	DLG1	CREBBP	PTPRB	STAT3	ATXN7	PPP1CA	DSCAML1	TAF1	TSC2	HTT	NEB	PLXNB3	LPA	BCAR1	BARD1	PTPRJ	USP7	CDKN2A	UBQLN4	TBC1D4	GRIN2B	JAK3	AKAP13	TLN1	TRAF6	UBE2I	CELSR3	GFI1B	LRP1	ATR	PLK3	DMD	STAT6	CRMP1	WNK1	SPEN	KDR	MAGI2	PTPRG	ITGAV	MRE11A	ITGB1	BCAR3	CTNND1	SMAD5	SF3B1	LYN	SKIL	NBN	DNTT	ZFP36L1	PPARG	ABL2	CREB1	SYNGAP1	GSK3B	PRKDC	REL	NOTCH3	ZHX1	ATF7IP	AXIN1	GRIN2A	MEGF8	SIN3A	GOLGA2	TRIM28	TGFA	EGF	ARNT	RANBP10	PLXND1	NEDD9	PRPF40A	TOPBP1
590	145	198	17	-1	11	7	13	-1	192	52	101	-1	-1	-1	74	-1	-1	-1	-1	114	98	48	-1	15	42	-1	-1	-1	-1	-1	144	-1	77	-1	85	-1	-1	99	-1	9	-1	36	-1	-1	-1	-1	26	2	-1	-1	178	-1	-1	-1	112	-1	72	19	23	-1	33	-1	-1	-1	135	-1	34	-1	89	156	-1	-1	-1	174	-1	164	-1	-1	-1	66	-1	-1	-1	122	-1	-1	-1	-1	97	-1	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	16	-1	-1	-1	-1	-1	-1	64	95	-1	149	-1	-1	-1	-1	-1	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	134	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	125	-1	-1	-1	-1	53	-1	-1	-1	175	59	113	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	-1	3	-1	-1	-1	-1	180	-1	-1	58	-1	-1	-1	-1	32	-1
591	105	76	137	-1	-1	-1	27	-1	-1	-1	64	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	81	-1	46	-1	-1	-1	-1	110	-1	-1	-1	-1	-1	144	45	-1	156	-1	-1	-1	-1	-1	53	-1	-1	94	174	-1	-1	-1	-1	-1	-1	-1	-1	107	99	-1	-1	-1	-1	-1	-1	130	-1	-1	-1	15	63	-1	-1	-1	-1	-1	96	-1	-1	-1	121	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38	-1	-1	29	-1	-1	-1	-1	-1	74	-1	-1	-1	59	-1	-1	-1	-1	-1	-1	75	-1	114	-1	-1	-1	-1	-1	-1	111	-1	-1	-1	-1	-1	-1	119	-1	164	-1	-1	-1	-1	-1	24	-1	-1	109	-1	-1	-1	167	25	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	106	-1	-1	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	-1	34	-1
592	145	-1	30	102	-1	108	105	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	134	133	-1	-1	-1	43	-1	-1	-1	10	-1	-1	-1	-1	139	-1	-1	-1	-1	-1	147	-1	124	7	86	31	-1	36	-1	-1	-1	-1	-1	33	13	77	-1	-1	25	-1	-1	144	-1	23	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	167	-1	-1	69	-1	89	135	-1	-1	-1	66	-1	-1	-1	-1	-1	65	-1	-1	-1	161	64	-1	-1	-1	-1	-1	41	91	-1	-1	-1	-1	-1	-1	132	-1	-1	22	-1	-1	34	-1	-1	-1	-1	68	-1	140	-1	-1	-1	-1	76	-1	-1	-1	137	-1	-1	21	-1	-1	-1	-1	-1	-1	186	-1	199	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	83	-1	-1	151	-1
593	101	-1	192	-1	92	85	-1	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	52	-1	-1	-1	-1	-1	-1	-1	-1	20	158	-1	-1	-1	152	-1	-1	-1	28	-1	44	-1	106	26	194	88	-1	-1	-1	1	-1	-1	-1	30	15	19	-1	-1	116	-1	-1	51	-1	-1	-1	159	-1	-1	-1	-1	65	-1	43	-1	-1	86	183	-1	-1	-1	-1	-1	126	-1	-1	8	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	75	-1	-1	-1	148	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	21	-1	-1	-1	-1	87	-1	-1	138	-1	-1	-1	-1	14	121	-1	-1	182	-1	-1	-1	-1	-1	-1	-1	-1	-1	105	-1	-1	130	-1	-1	122	198	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	143	-1	-1	-1	-1	7	-1	-1	112	54	-1	-1	-1	-1	-1
594	17	18	141	31	196	94	37	-1	-1	61	3	-1	-1	-1	-1	113	-1	-1	-1	23	-1	71	75	39	-1	-1	-1	-1	72	-1	-1	-1	122	22	-1	-1	-1	88	-1	-1	-1	30	-1	173	-1	115	139	16	-1	-1	21	190	-1	-1	-1	-1	48	35	-1	-1	-1	198	-1	-1	183	-1	168	-1	145	-1	-1	-1	-1	120	-1	33	-1	-1	64	25	-1	-1	-1	-1	56	-1	-1	112	-1	-1	105	-1	-1	-1	-1	53	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	79	-1	162	-1	40	-1	-1	-1	-1	-1	-1	-1	97	-1	-1	63	-1	-1	46	52	-1	-1	126	151	-1	-1	-1	-1	-1	-1	-1	-1	130	-1	-1	60	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	144	-1	-1	-1	-1	-1	119	-1	-1	140	-1	-1	-1	-1	-1	-1	51	55	-1	-1	20	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	158	121	-1	-1	-1	45	-1	-1	177	-1	-1	-1	-1	86	-1
595	180	-1	181	-1	5	65	56	-1	-1	137	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	197	74	-1	11	-1	-1	-1	28	66	-1	-1	-1	10	-1	-1	-1	-1	135	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	133	-1	-1	-1	-1	-1	19	-1	-1	-1	41	124	-1	-1	34	-1	89	-1	193	-1	-1	-1	-1	80	-1	129	-1	-1	-1	189	-1	-1	-1	13	-1	46	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	163	-1	42	-1	-1	-1	-1	152	-1	-1	-1	-1	-1	-1	18	-1	-1	82	-1	-1	119	-1	-1	-1	165	185	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	192	-1	-1	-1	-1	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	118	-1	-1	-1	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	161	-1	-1	-1	-1	-1	-1	-1	35	-1
596	17	-1	15	-1	21	3	13	-1	-1	-1	55	-1	-1	-1	-1	29	-1	-1	-1	113	134	196	-1	20	112	-1	-1	-1	-1	-1	-1	-1	2	32	-1	-1	-1	96	132	-1	-1	-1	-1	16	-1	84	114	68	-1	-1	41	-1	-1	-1	43	-1	10	125	-1	-1	-1	80	-1	-1	4	-1	-1	-1	9	177	-1	-1	-1	123	-1	-1	-1	153	22	-1	-1	-1	-1	14	102	-1	85	141	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	88	-1	-1	-1	-1	-1	77	184	-1	-1	-1	-1	62	-1	47	-1	-1	33	-1	71	197	-1	92	-1	-1	86	-1	-1	-1	-1	61	-1	-1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	-1	81	-1	138	35	-1	151	28	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	-1	83	111	-1	-1	-1	-1	155	-1	54	-1	-1	127	-1	-1	45	-1
597	19	42	110	-1	22	13	23	-1	-1	-1	12	-1	-1	-1	-1	121	-1	-1	-1	31	-1	9	-1	114	146	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	169	-1	99	-1	-1	-1	-1	-1	7	-1	-1	86	5	72	-1	-1	-1	92	-1	-1	68	41	55	-1	-1	-1	154	-1	-1	76	-1	-1	-1	18	73	59	-1	-1	124	-1	152	-1	144	-1	43	-1	-1	-1	130	-1	-1	-1	188	113	-1	3	85	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	120	-1	-1	-1	-1	79	-1	-1	26	-1	-1	4	-1	-1	112	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	167	52	-1	118	-1	-1	-1	-1	-1	-1	-1	-1	117	-1	-1	-1	-1	101	84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	132	-1	-1	-1	-1	64	-1	62	77	-1	-1	10	-1	-1	6	-1	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	-1	-1	-1
598	129	-1	-1	-1	-1	14	-1	-1	-1	57	190	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	-1	112	24	-1	-1	-1	-1	-1	-1	-1	104	-1	-1	-1	-1	128	-1	65	-1	-1	-1	17	-1	-1	149	82	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	15	-1	-1	172	-1	-1	11	-1	-1	-1	32	58	87	-1	-1	117	-1	52	-1	-1	-1	137	-1	-1	-1	139	-1	-1	-1	-1	89	49	135	-1	-1	-1	-1	-1	-1	-1	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	39	-1	186	-1	-1	38	-1	-1	-1	-1	-1	10	-1	-1	113	-1	-1	-1	-1	-1	121	-1	-1	-1	-1	-1	120	-1	126	-1	-1	118	-1	-1	-1	114	-1	-1	-1	56	-1	-1	-1	-1	-1	-1	-1	103	-1	-1	-1	109	-1	105	-1	-1	55	-1	-1	-1	185	-1	-1	-1	-1	-1	-1	98	91	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	159	-1	-1	-1	-1	-1	-1	-1	4	-1
599	132	-1	-1	-1	-1	135	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	-1	21	107	-1	-1	-1	-1	-1	197	-1	25	-1	172	-1	-1	66	-1	-1	-1	138	-1	130	-1	-1	-1	20	-1	-1	7	-1	-1	-1	44	-1	48	-1	-1	-1	-1	153	-1	-1	61	-1	-1	-1	30	134	-1	-1	-1	152	-1	183	-1	-1	-1	18	-1	-1	-1	96	-1	32	-1	-1	143	-1	27	-1	-1	-1	-1	133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	53	170	-1	-1	-1	-1	-1	-1	19	72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	162	-1	-1	-1	-1	-1	-1	49	-1	137	-1	-1	4	-1	180	-1	45	-1	1	-1	-1	121	-1	-1	187	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	86	-1	-1	-1	82	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	106	-1	-1	-1	-1	-1	-1
600	89	-1	12	-1	-1	130	14	-1	-1	-1	161	-1	-1	-1	57	22	-1	-1	-1	103	123	90	74	24	-1	-1	-1	84	-1	-1	-1	-1	30	28	-1	-1	-1	155	-1	83	-1	163	-1	124	-1	-1	146	47	-1	-1	4	-1	-1	-1	-1	-1	35	-1	34	-1	-1	180	-1	-1	75	142	-1	-1	11	-1	-1	-1	-1	45	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	106	91	-1	176	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	-1	-1	-1	-1	186	-1	-1	-1	-1	98	-1	-1	-1	-1	-1	9	-1	48	94	-1	39	-1	-1	-1	-1	-1	-1	-1	188	149	16	-1	151	-1	-1	15	-1	107	-1	-1	-1	-1	117	-1	-1	-1	-1	-1	109	172	72	128	-1	-1	-1	-1	169	-1	63	-1	52	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	17	33	-1	-1	-1	125	-1	-1	43	-1
601	106	52	23	-1	25	72	135	-1	126	-1	196	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	14	170	137	44	-1	-1	149	62	-1	-1	-1	65	167	-1	-1	-1	100	-1	-1	-1	13	-1	169	-1	-1	-1	161	-1	-1	16	-1	-1	-1	66	97	40	-1	-1	-1	-1	18	-1	-1	118	-1	115	-1	-1	168	-1	-1	-1	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	74	-1	43	48	166	15	-1	136	39	146	123	-1	-1	-1	-1	104	138	-1	-1	-1	154	-1	-1	-1	-1	24	-1	175	-1	-1	-1	-1	-1	-1	-1	57	-1	107	7	-1	134	159	-1	-1	-1	-1	-1	-1	103	-1	-1	-1	-1	-1	-1	192	-1	-1	156	-1	142	32	-1	189	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	34	-1	-1	129	-1	-1	-1	-1	-1	-1	-1	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	-1	181	26	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1
602	137	-1	124	-1	-1	158	-1	-1	-1	-1	189	65	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	-1	173	44	-1	-1	-1	-1	-1	-1	-1	102	99	-1	-1	-1	59	-1	-1	-1	98	-1	15	-1	-1	81	18	-1	-1	49	-1	-1	-1	-1	75	72	135	-1	-1	26	167	-1	156	48	-1	106	-1	129	96	-1	-1	-1	192	-1	90	-1	-1	-1	52	-1	-1	-1	104	-1	-1	-1	-1	176	-1	14	95	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	38	-1	87	-1	-1	-1	-1	109	-1	-1	83	-1	-1	58	-1	139	22	-1	-1	-1	-1	16	97	-1	-1	84	-1	-1	-1	-1	-1	-1	-1	110	-1	11	61	-1	-1	-1	-1	-1	108	-1	91	-1	-1	-1	-1	-1	-1	-1	-1	79	-1	-1	-1	-1	57	-1	-1	-1	-1	-1	71	-1	-1	-1	132	-1	-1	-1	-1	-1	47	-1	63	50	-1	-1	-1	-1	170	163	-1	-1	17	-1	-1	-1	3	-1
603	135	59	30	-1	163	90	42	-1	-1	-1	-1	-1	-1	-1	105	-1	-1	-1	-1	88	119	40	-1	107	155	-1	-1	71	-1	-1	-1	-1	52	28	-1	-1	-1	18	-1	-1	-1	2	-1	44	-1	-1	10	8	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	196	-1	-1	53	-1	-1	-1	194	131	-1	17	-1	178	-1	1	-1	-1	-1	32	-1	-1	-1	167	-1	54	-1	-1	6	-1	144	-1	-1	-1	-1	91	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	-1	-1	-1	-1	-1	-1	184	-1	189	61	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	14	-1	-1	-1	145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	-1	-1	-1	151	39	-1	-1	-1	116	-1	-1	-1	-1
604	119	-1	191	-1	-1	32	64	-1	184	-1	143	127	-1	-1	-1	20	-1	-1	-1	84	-1	3	153	12	73	-1	-1	98	-1	-1	-1	-1	-1	196	-1	-1	-1	155	-1	66	-1	6	120	142	-1	-1	-1	180	-1	-1	54	-1	-1	-1	83	-1	118	-1	105	117	23	-1	-1	-1	129	-1	88	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	51	-1	95	-1	28	-1	-1	-1	-1	175	103	-1	-1	-1	172	-1	-1	-1	-1	-1	162	-1	-1	-1	-1	50	-1	-1	-1	72	-1	158	67	148	-1	-1	-1	-1	-1	34	-1	-1	19	85	176	187	-1	-1	-1	192	115	-1	198	-1	-1	-1	-1	107	-1	-1	-1	-1	60	-1	168	-1	-1	-1	-1	-1	-1	171	178	87	-1	-1	56	-1	-1	-1	111	-1	-1	-1	-1	-1	-1	58	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	-1	-1	21	-1	-1	42	-1	-1	-1	-1	40	-1	-1	-1	194	-1	-1	-1	-1	-1
605	92	-1	-1	-1	-1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	85	-1	76	176	-1	-1	-1	42	-1	123	-1	38	180	-1	-1	-1	-1	-1	74	-1	25	-1	142	-1	107	70	21	-1	-1	197	-1	-1	-1	35	-1	58	-1	99	-1	-1	95	-1	-1	184	-1	-1	-1	186	133	-1	145	-1	83	171	-1	-1	-1	-1	122	196	-1	-1	47	124	-1	-1	-1	194	-1	19	-1	-1	-1	-1	-1	-1	-1	168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	192	-1	173	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	147	-1	-1	-1	-1	-1	191	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	121	-1	-1	87	-1	-1	-1	-1	-1	43	-1	-1	-1	-1	-1	-1	125	-1	-1	-1	-1	13	-1	-1	-1	2	-1	-1	-1	-1	-1
606	-1	51	-1	-1	-1	84	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	15	-1	27	60	-1	-1	75	-1	-1	-1	-1	70	-1	-1	-1	-1	86	-1	39	-1	-1	-1	83	-1	-1	-1	35	-1	-1	30	-1	-1	-1	-1	47	36	117	154	87	-1	-1	-1	106	67	-1	132	-1	151	109	-1	-1	-1	187	-1	194	-1	-1	49	172	-1	-1	-1	14	-1	42	-1	158	99	-1	38	-1	-1	-1	-1	173	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	10	-1	-1	-1	66	-1	-1	-1	-1	-1	-1	-1	59	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	181	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	96	-1	183	-1	-1	-1	-1	-1	-1	149	134	-1	-1	-1	-1	146	-1	71	18	-1	121	-1	-1	100	-1	79	-1	-1	98	-1	-1	24	-1	-1	-1	-1	-1	22	-1	-1	-1	4	-1	-1	37	62	-1	-1	-1	135	-1	-1	-1	55	-1	-1	-1	-1	-1
607	87	-1	180	-1	-1	130	-1	-1	59	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	196	-1	53	-1	-1	-1	-1	66	-1	67	-1	27	-1	-1	-1	-1	157	-1	47	-1	-1	-1	20	-1	147	148	51	182	-1	-1	127	-1	-1	199	-1	86	7	-1	-1	31	151	-1	-1	64	170	35	-1	105	98	174	-1	129	162	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	107	-1	-1	152	103	-1	6	-1	-1	79	-1	159	-1	-1	-1	93	-1	-1	-1	188	-1	-1	-1	-1	-1	176	38	-1	-1	-1	-1	-1	-1	-1	104	144	-1	100	-1	-1	122	-1	-1	-1	-1	-1	-1	197	-1	-1	16	-1	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	178	-1	-1	-1	-1	-1	62	56	2	-1	-1	-1	-1	44	-1	97	-1	-1	198	-1	-1	-1	-1	-1	-1	-1	102	23	-1	143	-1	-1	-1	-1	9	-1	-1	-1	-1	65	-1	-1	-1	113	-1	-1	-1	88	-1
608	126	-1	12	-1	-1	145	93	-1	-1	-1	-1	-1	-1	-1	119	-1	-1	-1	-1	-1	49	108	177	77	-1	-1	-1	-1	-1	-1	61	-1	-1	178	-1	-1	-1	-1	-1	-1	-1	8	-1	51	-1	-1	44	-1	-1	-1	-1	199	81	-1	-1	142	75	156	-1	-1	-1	-1	-1	-1	192	-1	26	-1	3	104	-1	-1	-1	-1	-1	19	-1	-1	122	118	-1	-1	-1	-1	-1	38	-1	-1	-1	-1	35	-1	-1	37	-1	-1	-1	-1	-1	83	-1	-1	-1	65	29	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	43	-1	-1	15	-1	-1	18	-1	154	-1	144	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	79	-1	84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	88	-1	-1	32	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	182	-1	-1	-1	-1	110	-1	-1	66	124
609	168	25	47	-1	185	59	18	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	-1	-1	102	54	-1	48	16	-1	-1	-1	-1	-1	-1	-1	101	58	-1	-1	-1	37	-1	-1	-1	-1	-1	28	-1	-1	12	170	36	-1	-1	-1	-1	-1	-1	-1	43	11	-1	-1	-1	133	-1	-1	32	191	-1	-1	6	91	-1	-1	75	151	-1	-1	-1	109	-1	-1	-1	53	-1	144	-1	-1	-1	-1	-1	-1	183	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	-1	-1	60	-1	-1	-1	-1	-1	87	-1	-1	-1	-1	7	-1	-1	188	-1	-1	-1	-1	-1	46	-1	-1	-1	-1	-1	-1	-1	68	-1	-1	71	-1	-1	-1	-1	-1	-1	-1	-1	-1	143	-1	-1	-1	-1	-1	-1	-1	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	49	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	-1	-1	-1	137	97	-1	-1	-1	-1	-1	-1	-1	42	-1
610	48	-1	46	-1	34	10	36	-1	-1	-1	76	-1	-1	-1	-1	184	-1	-1	-1	23	-1	44	129	114	62	-1	-1	197	-1	80	-1	-1	8	18	154	-1	-1	31	-1	-1	-1	-1	-1	6	-1	-1	53	19	-1	-1	-1	172	-1	-1	-1	-1	2	196	-1	-1	21	14	-1	-1	9	-1	-1	123	26	141	-1	-1	28	39	-1	182	127	-1	94	-1	-1	-1	-1	120	-1	-1	-1	-1	4	51	140	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	117	30	-1	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	119	43	-1	186	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	99	-1	-1	-1	-1	-1	-1	170	97	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	-1	24	-1	87	-1	-1	-1	-1	-1	55	-1	-1	-1	-1	-1	-1	-1	-1	-1	75	-1	-1	104	-1	-1	-1	-1	20	-1	-1	-1	37	-1	-1	-1	158	-1
611	65	-1	-1	103	33	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	145	-1	-1	-1	-1	-1	4	-1	48	58	-1	-1	-1	-1	-1	-1	-1	49	193	-1	170	-1	-1	-1	-1	-1	188	-1	134	-1	137	14	28	61	-1	5	-1	-1	-1	-1	-1	80	-1	-1	-1	-1	162	-1	-1	55	-1	45	-1	15	-1	-1	-1	-1	97	-1	34	41	-1	-1	111	-1	-1	-1	17	101	82	-1	-1	-1	12	190	-1	-1	-1	-1	-1	-1	-1	112	-1	-1	-1	-1	-1	-1	-1	-1	26	10	-1	91	-1	-1	-1	-1	-1	22	-1	-1	-1	180	19	-1	-1	54	-1	102	-1	-1	38	90	-1	-1	-1	53	-1	-1	-1	117	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	199	-1	-1	-1	182	-1	-1	21	66	81	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	74	-1	-1	-1	-1	143	114	-1	-1	-1	-1	-1	-1	167	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1
612	44	10	9	-1	45	76	16	-1	-1	-1	28	-1	-1	-1	59	-1	-1	-1	-1	21	-1	128	-1	168	144	-1	-1	137	-1	-1	146	-1	18	19	-1	-1	-1	70	-1	43	-1	-1	-1	101	-1	-1	107	85	2	-1	-1	-1	-1	-1	-1	-1	50	17	-1	-1	-1	34	-1	-1	113	171	36	-1	66	69	-1	-1	-1	135	49	15	-1	-1	-1	11	75	-1	-1	61	-1	-1	-1	-1	149	91	13	-1	-1	-1	-1	-1	64	-1	115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	173	-1	176	-1	-1	-1	-1	152	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	-1	-1	-1	-1	-1	71	-1	-1	-1	187	-1	-1	-1	-1	-1	-1	-1	183	-1	12	-1	140	79	-1	-1	-1	-1	96	-1	-1	-1	-1	175	-1	-1	8	-1
