SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
173	41	71	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MAPK6,ZNF512B,TM9SF2,DISC1,CTNND1,NCK1,PTPRJ,CRK,SRC,LEF1
174	41	73	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,ZNF512B,TM9SF2,ATR,DISC1,CTNND1,NCK1,PTPRJ,CRK,SRC,LEF1
175	41	73	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,ZNF512B,TM9SF2,ATR,DISC1,CTNND1,NCK1,PTPRJ,CRK,SRC,LEF1
176	41	77	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,TM9SF2,ATR,MAP3K4,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1
177	42	78	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,TM9SF2,ATR,MAP3K4,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PSG2
178	42	78	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,TM9SF2,ATR,MAP3K4,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PSG2
179	42	80	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PSG2
180	42	80	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PSG2
181	42	81	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,PSG2
182	42	82	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,WNK1,PSG2
183	42	83	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,WNK1,PSG2
184	42	84	33	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,WNK1,XPO5,PSG2
185	43	84	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,PRDM1,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,WNK1,XPO5,PSG2
186	44	86	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,AKT1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,PRDM1,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,TP63,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,SOS1,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,WNK1,XPO5,PSG2
187	44	87	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,AKT1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,PRDM1,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,TP63,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,SOS1,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,WNK1,XPO5,PSG2,MAPK14
188	44	89	33	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,AKT1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,PRDM1,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,TP63,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,SOS1,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,WNK1,XPO5,UBE2I,PSG2,TEK,MAPK14
189	44	90	33	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,AKT1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,PRDM1,FOXA1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,TP63,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,SOS1,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,FN1,WNK1,XPO5,UBE2I,PSG2,TEK,MAPK14
190	45	91	33	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,AKT1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,PRDM1,FOXA1,PTCH1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,TP63,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,SOS1,LRP6,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,FN1,WNK1,XPO5,UBE2I,PSG2,TEK,MAPK14
191	46	91	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,AKT1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,PRDM1,FOXA1,NRAS,PTCH1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,TP63,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,SOS1,LRP6,MAPK6,CELSR3,ZNF512B,TAF1,SPTBN1,TM9SF2,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,FN1,WNK1,XPO5,UBE2I,PSG2,TEK,MAPK14
192	47	93	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,AKT1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,PRDM1,FOXA1,JUN,NRAS,PTCH1,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,TP63,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MYO16,SOS1,LRP6,MAPK6,CELSR3,ZNF512B,TAF1,RANBP2,SPTBN1,TM9SF2,CACNA1A,ATR,MAP3K4,GPNMB,DISC1,CTNND1,NCK1,PTPRJ,CRK,TGFBR2,SRC,LEF1,PTPRG,FBXW11,FN1,WNK1,XPO5,UBE2I,PSG2,TEK,MAPK14
